g01812_00005	g01812	95	26
g01812_00006	g01812	98	26
g00802	g00802	50	49
g00802_00001	g00802	60	49
g00802_00002	g00802	70	49
g00802_00003	g00802	80	49
g00802_00004	g00802	90	49
g00802_00005	g00802	95	49
g00802_00006	g00802	98	49
g00730	g00730	50	49
g00730_00001	g00730	60	49
g00730_00002	g00730	70	49
g00730_00003	g00730	80	49
g00730_00004	g00730	90	49
g00730_00005	g00730	95	49
g00730_00006	g00730	98	49
g00103	g00103	50	49
g00103_00001	g00103	60	49
g00103_00002	g00103	70	49
g00103_00003	g00103	80	49
g00103_00004	g00103	90	49
g00103_00005	g00103	95	49
g00103_00006	g00103	98	49
g01082	g01082	50	49
g01082_00001	g01082	60	49
g01082_00002	g01082	70	49
g01082_00003	g01082	80	49
g01082_00004	g01082	90	49
g01082_00005	g01082	95	49
g01082_00006	g01082	98	49
g00126	g00126	50	49
g00126_00001	g00126	60	49
g00126_00002	g00126	70	49
g00126_00003	g00126	80	49
g00126_00004	g00126	90	49
g00126_00005	g00126	95	49
g00126_00006	g00126	98	49
g01826	g01826	50	6
g01826_00001	g01826	60	6
g01826_00002	g01826	70	6
g01826_00003	g01826	80	6
g01826_00004	g01826	90	6
g01826_00005	g01826	95	6
g01826_00006	g01826	98	6
g00436	g00436	50	49
g00436_00001	g00436	60	49
g00436_00002	g00436	70	49
g00436_00003	g00436	80	49
g00436_00004	g00436	90	49
g00436_00005	g00436	95	49
g00436_00006	g00436	98	49
g00355	g00355	50	49
g00355_00001	g00355	60	49
g00355_00002	g00355	70	49
g00355_00003	g00355	80	49
g00355_00004	g00355	90	49
g00355_00005	g00355	95	49
g00355_00006	g00355	98	49
g01660	g01660	50	33
g01660_00001	g01660	60	33
g01660_00002	g01660	70	33
g01660_00003	g01660	80	33
g01660_00004	g01660	90	33
g01660_00005	g01660	95	33
g01660_00006	g01660	98	33
g01665	g01665	50	23
g01665_00001	g01665	60	23
g01665_00002	g01665	70	23
g01665_00003	g01665	80	23
g01665_00004	g01665	90	23
g01665_00005	g01665	95	23
g01665_00006	g01665	98	23
g01831	g01831	50	6
g01831_00001	g01831	60	6
g01831_00002	g01831	70	6
g01831_00003	g01831	80	6
g01831_00004	g01831	90	6
g01831_00005	g01831	95	6
g01831_00006	g01831	98	6
g00749	g00749	50	49
g00749_00001	g00749	60	49
g00749_00002	g00749	70	49
g00749_00003	g00749	80	49
g00749_00004	g00749	90	49
g00749_00005	g00749	95	49
g00749_00006	g00749	98	49
g00376	g00376	50	49
g00376_00001	g00376	60	49
g00376_00002	g00376	70	49
g00376_00003	g00376	80	49
g00376_00004	g00376	90	49
g00376_00005	g00376	95	49
g00376_00006	g00376	98	49
g01522	g01522	50	49
g01522_00001	g01522	60	49
g01522_00002	g01522	70	49
g01522_00003	g01522	80	49
g01522_00004	g01522	90	49
g01522_00005	g01522	95	26
g01522_00006	g01522	95	23
g01522_00007	g01522	98	26
g01522_00008	g01522	98	23
g01824	g01824	50	26
g01824_00001	g01824	60	26
g01824_00002	g01824	70	26
g01824_00003	g01824	80	26
g01824_00004	g01824	90	26
g01824_00005	g01824	95	26
g01824_00006	g01824	98	26
g00592	g00592	50	49
g00592_00001	g00592	60	49
g00592_00002	g00592	70	49
g00592_00003	g00592	80	49
g00592_00004	g00592	90	49
g00592_00005	g00592	95	49
g00592_00006	g00592	98	49
g00445	g00445	50	49
g00445_00001	g00445	60	49
g00445_00002	g00445	70	49
g00445_00003	g00445	80	49
g00445_00004	g00445	90	49
g00445_00005	g00445	95	49
g00445_00006	g00445	98	49
g01384	g01384	50	49
g01384_00001	g01384	60	49
g01384_00002	g01384	70	49
g01384_00003	g01384	80	49
g01384_00004	g01384	90	49
g01384_00005	g01384	95	49
g01384_00006	g01384	98	26
g01384_00007	g01384	98	23
g00827	g00827	50	49
g00827_00001	g00827	60	49
g00827_00002	g00827	70	49
g00827_00003	g00827	80	49
g00827_00004	g00827	90	49
g00827_00005	g00827	95	49
g00827_00006	g00827	98	49
g01436	g01436	50	47
g01436_00001	g01436	60	47
g01436_00002	g01436	70	47
g01436_00003	g01436	80	47
g01436_00004	g01436	90	47
g01436_00005	g01436	95	47
g01436_00006	g01436	98	31
g01436_00007	g01436	98	16
g00047	g00047	50	49
g00047_00001	g00047	60	49
g00047_00002	g00047	70	49
g00047_00003	g00047	80	49
g00047_00004	g00047	90	49
g00047_00005	g00047	95	49
g00047_00006	g00047	98	49
g00583	g00583	50	49
g00583_00001	g00583	60	49
g00583_00002	g00583	70	49
g00583_00003	g00583	80	49
g00583_00004	g00583	90	49
g00583_00005	g00583	95	49
g00583_00006	g00583	98	49
g00125	g00125	50	49
g00125_00001	g00125	60	49
g00125_00002	g00125	70	49
g00125_00003	g00125	80	49
g00125_00004	g00125	90	49
g00125_00005	g00125	95	49
g00125_00006	g00125	98	49
g00232	g00232	50	49
g00232_00001	g00232	60	49
g00232_00002	g00232	70	49
g00232_00003	g00232	80	49
g00232_00004	g00232	90	49
g00232_00005	g00232	95	49
g00232_00006	g00232	98	49
g01424	g01424	50	49
g01424_00001	g01424	60	49
g01424_00002	g01424	70	49
g01424_00003	g01424	80	49
g01424_00004	g01424	90	49
g01424_00005	g01424	95	49
g01424_00006	g01424	98	26
g01424_00007	g01424	98	23
g01453	g01453	50	49
g01453_00001	g01453	60	49
g01453_00002	g01453	70	49
g01453_00003	g01453	80	49
g01453_00004	g01453	90	49
g01453_00005	g01453	95	41
g01453_00006	g01453	95	8
g01453_00007	g01453	98	41
g01453_00008	g01453	98	8
g00239	g00239	50	49
g00239_00001	g00239	60	49
g00239_00002	g00239	70	49
g00239_00003	g00239	80	49
g00239_00004	g00239	90	49
g00239_00005	g00239	95	49
g00239_00006	g00239	98	49
g00057	g00057	50	49
g00057_00001	g00057	60	49
g00057_00002	g00057	70	49
g00057_00003	g00057	80	49
g00057_00004	g00057	90	49
g00057_00005	g00057	95	49
g00057_00006	g00057	98	49
g00155	g00155	50	49
g00155_00001	g00155	60	49
g00155_00002	g00155	70	49
g00155_00003	g00155	80	49
g00155_00004	g00155	90	49
g00155_00005	g00155	95	49
g00155_00006	g00155	98	49
g01765	g01765	50	23
g01765_00001	g01765	60	23
g01765_00002	g01765	70	23
g01765_00003	g01765	80	23
g01765_00004	g01765	90	23
g01765_00005	g01765	95	23
g01765_00006	g01765	98	23
g00219	g00219	50	49
g00219_00001	g00219	60	49
g00219_00002	g00219	70	49
g00219_00003	g00219	80	49
g00219_00004	g00219	90	49
g00219_00005	g00219	95	49
g00219_00006	g00219	98	49
g01885	g01885	50	2
g01885_00001	g01885	60	2
g01885_00002	g01885	70	2
g01885_00003	g01885	80	2
g01885_00004	g01885	90	2
g01885_00005	g01885	95	2
g01885_00006	g01885	98	2
g00336	g00336	50	49
g00336_00001	g00336	60	49
g00336_00002	g00336	70	49
g00336_00003	g00336	80	49
g00336_00004	g00336	90	49
g00336_00005	g00336	95	49
g00336_00006	g00336	98	49
g00772	g00772	50	49
g00772_00001	g00772	60	49
g00772_00002	g00772	70	49
g00772_00003	g00772	80	49
g00772_00004	g00772	90	49
g00772_00005	g00772	95	49
g00772_00006	g00772	98	49
g00847	g00847	50	49
g00847_00001	g00847	60	49
g00847_00002	g00847	70	49
g00847_00003	g00847	80	49
g00847_00004	g00847	90	49
g00847_00005	g00847	95	49
g00847_00006	g00847	98	49
g00325	g00325	50	49
g00325_00001	g00325	60	49
g00325_00002	g00325	70	49
g00325_00003	g00325	80	49
g00325_00004	g00325	90	49
g00325_00005	g00325	95	49
g00325_00006	g00325	98	49
g00183	g00183	50	49
g00183_00001	g00183	60	49
g00183_00002	g00183	70	49
g00183_00003	g00183	80	49
g00183_00004	g00183	90	49
g00183_00005	g00183	95	49
g00183_00006	g00183	98	49
g00059	g00059	50	49
g00059_00001	g00059	60	49
g00059_00002	g00059	70	49
g00059_00003	g00059	80	49
g00059_00004	g00059	90	49
g00059_00005	g00059	95	49
g00059_00006	g00059	98	49
g00390	g00390	50	49
g00390_00001	g00390	60	49
g00390_00002	g00390	70	49
g00390_00003	g00390	80	49
g00390_00004	g00390	90	49
g00390_00005	g00390	95	49
g00390_00006	g00390	98	49
g00716	g00716	50	49
g00716_00001	g00716	60	49
g00716_00002	g00716	70	49
g00716_00003	g00716	80	49
g00716_00004	g00716	90	49
g00716_00005	g00716	95	49
g00716_00006	g00716	98	49
g00365	g00365	50	49
g00365_00001	g00365	60	49
g00365_00002	g00365	70	49
g00365_00003	g00365	80	49
g00365_00004	g00365	90	49
g00365_00005	g00365	95	49
g00365_00006	g00365	98	49
g00874	g00874	50	49
g00874_00001	g00874	60	49
g00874_00002	g00874	70	49
g00874_00003	g00874	80	49
g00874_00004	g00874	90	49
g00874_00005	g00874	95	49
g00874_00006	g00874	98	49
g00710	g00710	50	49
g00710_00001	g00710	60	49
g00710_00002	g00710	70	49
g00710_00003	g00710	80	49
g00710_00004	g00710	90	49
g00710_00005	g00710	95	49
g00710_00006	g00710	98	49
g01614	g01614	50	11
g01614_00001	g01614	60	11
g01614_00002	g01614	70	11
g01614_00003	g01614	80	11
g01614_00004	g01614	90	11
g01614_00005	g01614	95	11
g01614_00006	g01614	98	11
g01000	g01000	50	49
g01000_00001	g01000	60	49
g01000_00002	g01000	70	49
g01000_00003	g01000	80	49
g01000_00004	g01000	90	49
g01000_00005	g01000	95	49
g01000_00006	g01000	98	49
g00633	g00633	50	49
g00633_00001	g00633	60	49
g00633_00002	g00633	70	49
g00633_00003	g00633	80	49
g00633_00004	g00633	90	49
g00633_00005	g00633	95	49
g00633_00006	g00633	98	49
g00646	g00646	50	49
g00646_00001	g00646	60	49
g00646_00002	g00646	70	49
g00646_00003	g00646	80	49
g00646_00004	g00646	90	49
g00646_00005	g00646	95	49
g00646_00006	g00646	98	49
g00048	g00048	50	49
g00048_00001	g00048	60	49
g00048_00002	g00048	70	49
g00048_00003	g00048	80	49
g00048_00004	g00048	90	49
g00048_00005	g00048	95	49
g00048_00006	g00048	98	49
g00622	g00622	50	49
g00622_00001	g00622	60	49
g00622_00002	g00622	70	49
g00622_00003	g00622	80	49
g00622_00004	g00622	90	49
g00622_00005	g00622	95	49
g00622_00006	g00622	98	49
g00412	g00412	50	49
g00412_00001	g00412	60	49
g00412_00002	g00412	70	49
g00412_00003	g00412	80	49
g00412_00004	g00412	90	49
g00412_00005	g00412	95	49
g00412_00006	g00412	98	49
g00477_00001	g00477	60	49
g00477_00002	g00477	70	49
g00477_00003	g00477	80	49
g00477_00004	g00477	90	49
g00477_00005	g00477	95	49
g00477_00006	g00477	98	49
g00493	g00493	50	49
g00493_00001	g00493	60	49
g00493_00002	g00493	70	49
g00493_00003	g00493	80	49
g00493_00004	g00493	90	49
g00493_00005	g00493	95	49
g00493_00006	g00493	98	49
g00124	g00124	50	49
g00124_00001	g00124	60	49
g00124_00002	g00124	70	49
g00124_00003	g00124	80	49
g00124_00004	g00124	90	49
g00124_00005	g00124	95	49
g00124_00006	g00124	98	49
g00178	g00178	50	49
g00178_00001	g00178	60	49
g00178_00002	g00178	70	49
g00178_00003	g00178	80	49
g00178_00004	g00178	90	49
g00178_00005	g00178	95	49
g00178_00006	g00178	98	49
g00179	g00179	50	49
g00179_00001	g00179	60	49
g00179_00002	g00179	70	49
g00179_00003	g00179	80	49
g00179_00004	g00179	90	49
g00179_00005	g00179	95	49
g00179_00006	g00179	98	49
g00786	g00786	50	49
g00786_00001	g00786	60	49
g00786_00002	g00786	70	49
g00786_00003	g00786	80	49
g00786_00004	g00786	90	49
g00786_00005	g00786	95	49
g00786_00006	g00786	98	49
g00264	g00264	50	49
g00264_00001	g00264	60	49
g00264_00002	g00264	70	49
g00264_00003	g00264	80	49
g00264_00004	g00264	90	49
g00264_00005	g00264	95	49
g00264_00006	g00264	98	49
g01783	g01783	50	8
g01783_00001	g01783	60	8
g01783_00002	g01783	70	8
g01783_00003	g01783	80	8
g01783_00004	g01783	90	8
g01783_00005	g01783	95	8
g01783_00006	g01783	98	8
g00501	g00501	50	49
g00501_00001	g00501	60	49
g00501_00002	g00501	70	49
g00501_00003	g00501	80	49
g00501_00004	g00501	90	49
g00501_00005	g00501	95	49
g00501_00006	g00501	98	49
g00967	g00967	50	49
g00967_00001	g00967	60	49
g00967_00002	g00967	70	49
g00967_00003	g00967	80	49
g00967_00004	g00967	90	49
g00967_00005	g00967	95	49
g00967_00006	g00967	98	49
g00027	g00027	50	49
g00027_00001	g00027	60	49
g00027_00002	g00027	70	49
g00027_00003	g00027	80	49
g00027_00004	g00027	90	49
g00027_00005	g00027	95	49
g00027_00006	g00027	98	49
g00373	g00373	50	49
g00373_00001	g00373	60	49
g00373_00002	g00373	70	49
g00373_00003	g00373	80	49
g00373_00004	g00373	90	49
g00373_00005	g00373	95	49
g00373_00006	g00373	98	49
g00119	g00119	50	49
g00119_00001	g00119	60	49
g00119_00002	g00119	70	49
g00119_00003	g00119	80	49
g00119_00004	g00119	90	49
g00119_00005	g00119	95	49
g00119_00006	g00119	98	49
g00064	g00064	50	49
g00064_00001	g00064	60	49
g00064_00002	g00064	70	49
g00064_00003	g00064	80	49
g00064_00004	g00064	90	49
g00064_00005	g00064	95	49
g00064_00006	g00064	98	49
g01880	g01880	50	25
g01880_00001	g01880	60	25
g01880_00002	g01880	70	25
g01880_00003	g01880	80	25
g01880_00004	g01880	90	25
g01880_00005	g01880	95	25
g01880_00006	g01880	98	25
g00173	g00173	50	49
g00173_00001	g00173	60	49
g00173_00002	g00173	70	49
g00173_00003	g00173	80	49
g00173_00004	g00173	90	49
g00173_00005	g00173	95	49
g00173_00006	g00173	98	49
g00947	g00947	50	49
g00947_00001	g00947	60	49
g00947_00002	g00947	70	49
g00947_00003	g00947	80	49
g00947_00004	g00947	90	49
g00947_00005	g00947	95	49
g00947_00006	g00947	98	49
g01815	g01815	50	11
g01815_00001	g01815	60	11
g01815_00002	g01815	70	11
g01815_00003	g01815	80	11
g01815_00004	g01815	90	11
g01815_00005	g01815	95	11
g01815_00006	g01815	98	11
g00520	g00520	50	49
g00520_00001	g00520	60	49
g00520_00002	g00520	70	49
g00520_00003	g00520	80	49
g00520_00004	g00520	90	49
g00520_00005	g00520	95	49
g00520_00006	g00520	98	49
g00964	g00964	50	49
g00964_00001	g00964	60	49
g00964_00002	g00964	70	49
g00964_00003	g00964	80	49
g00964_00004	g00964	90	49
g00964_00005	g00964	95	49
g00964_00006	g00964	98	49
g01041	g01041	50	49
g01041_00001	g01041	60	49
g01041_00002	g01041	70	49
g01041_00003	g01041	80	49
g01041_00004	g01041	90	49
g01041_00005	g01041	95	49
g01041_00006	g01041	98	49
g00682	g00682	50	49
g00682_00001	g00682	60	49
g00682_00002	g00682	70	49
g00682_00003	g00682	80	49
g00682_00004	g00682	90	49
g00682_00005	g00682	95	49
g00682_00006	g00682	98	49
g01877	g01877	50	26
g01877_00001	g01877	60	26
g01877_00002	g01877	70	26
g01877_00003	g01877	80	26
g01877_00004	g01877	90	26
g01877_00005	g01877	95	26
g01877_00006	g01877	98	26
g00461	g00461	50	49
g00461_00001	g00461	60	49
g00461_00002	g00461	70	49
g00461_00003	g00461	80	49
g00461_00004	g00461	90	49
g00461_00005	g00461	95	49
g00461_00006	g00461	98	49
g01369	g01369	50	49
g01369_00001	g01369	60	49
g01369_00002	g01369	70	49
g01369_00003	g01369	80	49
g01369_00004	g01369	90	49
g01369_00005	g01369	95	49
g01369_00006	g01369	98	26
g01369_00007	g01369	98	23
g01180	g01180	50	49
g01180_00001	g01180	60	49
g01180_00002	g01180	70	49
g01180_00003	g01180	80	49
g01180_00004	g01180	90	49
g01180_00005	g01180	95	49
g01180_00006	g01180	98	49
g01201	g01201	50	49
g01201_00001	g01201	60	49
g01201_00002	g01201	70	49
g01201_00003	g01201	80	49
g01201_00004	g01201	90	49
g01201_00005	g01201	95	49
g01201_00006	g01201	98	49
g01762	g01762	50	33
g01762_00001	g01762	60	33
g01762_00002	g01762	70	33
g01762_00003	g01762	80	33
g01762_00004	g01762	90	33
g01762_00005	g01762	95	33
g01762_00006	g01762	98	33
g00594	g00594	50	49
g00594_00001	g00594	60	49
g00594_00002	g00594	70	49
g00594_00003	g00594	80	49
g00594_00004	g00594	90	49
g00594_00005	g00594	95	49
g00594_00006	g00594	98	49
g01381	g01381	50	49
g01381_00001	g01381	60	49
g01381_00002	g01381	70	49
g01381_00003	g01381	80	49
g01381_00004	g01381	90	49
g01381_00005	g01381	95	49
g01381_00006	g01381	98	26
g01381_00007	g01381	98	23
g01411	g01411	50	49
g01411_00001	g01411	60	49
g01411_00002	g01411	70	49
g01411_00003	g01411	80	49
g01411_00004	g01411	90	49
g01411_00005	g01411	95	23
g01411_00006	g01411	95	26
g01411_00007	g01411	98	23
g01411_00008	g01411	98	26
g00069	g00069	50	49
g00069_00001	g00069	60	49
g00069_00002	g00069	70	49
g00069_00003	g00069	80	49
g00069_00004	g00069	90	49
g00069_00005	g00069	95	49
g00069_00006	g00069	98	49
g01110	g01110	50	49
g01110_00001	g01110	60	49
g01110_00002	g01110	70	49
g01110_00003	g01110	80	49
g01110_00004	g01110	90	49
g01110_00005	g01110	95	49
g01110_00006	g01110	98	49
g01161	g01161	50	49
g01161_00001	g01161	60	49
g01161_00002	g01161	70	49
g01161_00003	g01161	80	49
g01161_00004	g01161	90	49
g01161_00005	g01161	95	49
g01161_00006	g01161	98	49
g00367	g00367	50	49
g00367_00001	g00367	60	49
g00367_00002	g00367	70	49
g00367_00003	g00367	80	49
g00367_00004	g00367	90	49
g00367_00005	g00367	95	49
g00367_00006	g00367	98	49
g01043	g01043	50	49
g01043_00001	g01043	60	49
g01043_00002	g01043	70	49
g01043_00003	g01043	80	49
g01043_00004	g01043	90	49
g01043_00005	g01043	95	49
g01043_00006	g01043	98	49
g01910	g01910	50	26
g01910_00001	g01910	60	26
g01910_00002	g01910	70	26
g01910_00003	g01910	80	26
g01910_00004	g01910	90	26
g01910_00005	g01910	95	26
g01910_00006	g01910	98	26
g00500	g00500	50	49
g00500_00001	g00500	60	49
g00500_00002	g00500	70	49
g00500_00003	g00500	80	49
g00500_00004	g00500	90	49
g00500_00005	g00500	95	49
g00500_00006	g00500	98	49
g01197	g01197	50	49
g01197_00001	g01197	60	49
g01197_00002	g01197	70	49
g01197_00003	g01197	80	49
g01197_00004	g01197	90	49
g01197_00005	g01197	95	49
g01197_00006	g01197	98	49
g01122	g01122	50	49
g01122_00001	g01122	60	49
g01122_00002	g01122	70	49
g01122_00003	g01122	80	49
g01122_00004	g01122	90	49
g01122_00005	g01122	95	49
g01122_00006	g01122	98	49
g00902	g00902	50	49
g00902_00001	g00902	60	49
g00902_00002	g00902	70	49
g00902_00003	g00902	80	49
g00902_00004	g00902	90	49
g00902_00005	g00902	95	49
g00902_00006	g00902	98	49
g01890	g01890	50	11
g01890_00001	g01890	60	11
g01890_00002	g01890	70	11
g01890_00003	g01890	80	11
g01890_00004	g01890	90	11
g01890_00005	g01890	95	11
g01890_00006	g01890	98	11
g01663	g01663	50	26
g01663_00001	g01663	60	26
g01663_00002	g01663	70	26
g01663_00003	g01663	80	26
g01663_00004	g01663	90	26
g01663_00005	g01663	95	26
g01663_00006	g01663	98	26
g01395	g01395	50	49
g01395_00001	g01395	60	49
g01395_00002	g01395	70	49
g01395_00003	g01395	80	49
g01395_00004	g01395	90	49
g01395_00005	g01395	95	49
g01395_00006	g01395	98	26
g01395_00007	g01395	98	23
g01861	g01861	50	25
g01861_00001	g01861	60	25
g01861_00002	g01861	70	25
g01861_00003	g01861	80	25
g01861_00004	g01861	90	25
g01861_00005	g01861	95	25
g01861_00006	g01861	98	25
g00273	g00273	50	49
g00273_00001	g00273	60	49
g00273_00002	g00273	70	49
g00273_00003	g00273	80	49
g00273_00004	g00273	90	49
g00273_00005	g00273	95	49
g00273_00006	g00273	98	49
g00067	g00067	50	49
g00067_00001	g00067	60	49
g00067_00002	g00067	70	49
g00067_00003	g00067	80	49
g00067_00004	g00067	90	49
g00067_00005	g00067	95	49
g00067_00006	g00067	98	49
g00534	g00534	50	49
g00534_00001	g00534	60	49
g00534_00002	g00534	70	49
g00534_00003	g00534	80	49
g00534_00004	g00534	90	49
g00534_00005	g00534	95	49
g00534_00006	g00534	98	49
g00380	g00380	50	49
g00380_00001	g00380	60	49
g00380_00002	g00380	70	49
g00380_00003	g00380	80	49
g00380_00004	g00380	90	49
g00380_00005	g00380	95	49
g00380_00006	g00380	98	49
g00485	g00485	50	49
g00485_00001	g00485	60	49
g00485_00002	g00485	70	49
g00485_00003	g00485	80	49
g00485_00004	g00485	90	49
g00485_00005	g00485	95	49
g00485_00006	g00485	98	49
g01576	g01576	50	49
g01576_00001	g01576	60	49
g01576_00002	g01576	70	49
g01576_00003	g01576	80	49
g01576_00004	g01576	90	26
g01576_00005	g01576	90	23
g01576_00006	g01576	95	26
g01576_00007	g01576	95	23
g01576_00008	g01576	98	26
g01576_00009	g01576	98	23
g00561	g00561	50	49
g00561_00001	g00561	60	49
g00561_00002	g00561	70	49
g00561_00003	g00561	80	49
g00561_00004	g00561	90	49
g00561_00005	g00561	95	49
g00561_00006	g00561	98	49
g01315	g01315	50	49
g01315_00001	g01315	60	49
g01315_00002	g01315	70	49
g01315_00003	g01315	80	49
g01315_00004	g01315	90	49
g01315_00005	g01315	95	49
g01315_00006	g01315	98	26
g01315_00007	g01315	98	23
g00295	g00295	50	49
g00295_00001	g00295	60	49
g00295_00002	g00295	70	49
g00295_00003	g00295	80	49
g00295_00004	g00295	90	49
g00295_00005	g00295	95	49
g00295_00006	g00295	98	49
g01862	g01862	50	26
g01862_00001	g01862	60	26
g01862_00002	g01862	70	26
g01862_00003	g01862	80	26
g01862_00004	g01862	90	26
g01862_00005	g01862	95	26
g01862_00006	g01862	98	26
g01325	g01325	50	49
g01325_00001	g01325	60	49
g01325_00002	g01325	70	49
g01325_00003	g01325	80	49
g01325_00004	g01325	90	49
g01325_00005	g01325	95	49
g01325_00006	g01325	98	26
g01325_00007	g01325	98	23
g00174	g00174	50	49
g00174_00001	g00174	60	49
g00174_00002	g00174	70	49
g00174_00003	g00174	80	49
g00174_00004	g00174	90	49
g00174_00005	g00174	95	49
g00174_00006	g00174	98	49
g01283	g01283	50	26
g01283_00001	g01283	60	26
g01283_00002	g01283	70	26
g01283_00003	g01283	80	26
g01283_00004	g01283	90	26
g01283_00005	g01283	95	26
g01283_00006	g01283	98	14
g01283_00007	g01283	98	1
g01283_00008	g01283	98	11
g01220	g01220	50	23
g01220_00001	g01220	60	23
g01220_00002	g01220	70	12
g01220_00003	g01220	70	11
g01220_00004	g01220	80	12
g01220_00005	g01220	80	11
g01220_00006	g01220	90	12
g01220_00007	g01220	90	11
g01220_00008	g01220	95	7
g01220_00009	g01220	95	5
g01220_00010	g01220	95	11
g01220_00011	g01220	98	6
g01220_00012	g01220	98	1
g01220_00013	g01220	98	5
g01220_00014	g01220	98	11
g00940_00001	g00940	60	49
g00940_00002	g00940	70	49
g00940_00003	g00940	80	49
g00940_00004	g00940	90	49
g00940_00005	g00940	95	49
g00940_00006	g00940	98	49
g01127	g01127	50	49
g01127_00001	g01127	60	49
g01127_00002	g01127	70	49
g01127_00003	g01127	80	49
g01127_00004	g01127	90	49
g01127_00005	g01127	95	49
g01127_00006	g01127	98	49
g00090	g00090	50	49
g00090_00001	g00090	60	49
g00090_00002	g00090	70	49
g00090_00003	g00090	80	49
g00090_00004	g00090	90	49
g00090_00005	g00090	95	49
g00090_00006	g00090	98	49
g00787	g00787	50	49
g00787_00001	g00787	60	49
g00787_00002	g00787	70	49
g00787_00003	g00787	80	49
g00787_00004	g00787	90	49
g00787_00005	g00787	95	49
g00787_00006	g00787	98	49
g00003	g00003	50	49
g00003_00001	g00003	60	49
g00003_00002	g00003	70	49
g00003_00003	g00003	80	49
g00003_00004	g00003	90	49
g00003_00005	g00003	95	49
g00003_00006	g00003	98	49
g00430	g00430	50	49
g00430_00001	g00430	60	49
g00430_00002	g00430	70	49
g00430_00003	g00430	80	49
g00430_00004	g00430	90	49
g00430_00005	g00430	95	49
g00430_00006	g00430	98	49
g01383	g01383	50	49
g01383_00001	g01383	60	49
g01383_00002	g01383	70	49
g01383_00003	g01383	80	49
g01383_00004	g01383	90	49
g01383_00005	g01383	95	49
g01383_00006	g01383	98	26
g01383_00007	g01383	98	23
g00901	g00901	50	49
g00901_00001	g00901	60	49
g00901_00002	g00901	70	49
g00901_00003	g00901	80	49
g00901_00004	g00901	90	49
g00901_00005	g00901	95	49
g00901_00006	g00901	98	49
g00894	g00894	50	49
g00894_00001	g00894	60	49
g00894_00002	g00894	70	49
g00894_00003	g00894	80	49
g00894_00004	g00894	90	49
g00894_00005	g00894	95	49
g00894_00006	g00894	98	49
g01618	g01618	50	33
g01618_00001	g01618	60	33
g01618_00002	g01618	70	33
g01618_00003	g01618	80	33
g01618_00004	g01618	90	33
g01618_00005	g01618	95	33
g01618_00006	g01618	98	33
g00398	g00398	50	49
g00398_00001	g00398	60	49
g00398_00002	g00398	70	49
g00398_00003	g00398	80	49
g00398_00004	g00398	90	49
g00398_00005	g00398	95	49
g00398_00006	g00398	98	49
g00663	g00663	50	49
g00663_00001	g00663	60	49
g00663_00002	g00663	70	49
g00663_00003	g00663	80	49
g00663_00004	g00663	90	49
g00663_00005	g00663	95	49
g00663_00006	g00663	98	49
g00233	g00233	50	49
g00233_00001	g00233	60	49
g00233_00002	g00233	70	49
g00233_00003	g00233	80	49
g00233_00004	g00233	90	49
g00233_00005	g00233	95	49
g00233_00006	g00233	98	49
g00950	g00950	50	49
g00950_00001	g00950	60	49
g00950_00002	g00950	70	49
g00950_00003	g00950	80	49
g00950_00004	g00950	90	49
g00950_00005	g00950	95	49
g00950_00006	g00950	98	49
g01361	g01361	50	49
g01361_00001	g01361	60	49
g01361_00002	g01361	70	49
g01361_00003	g01361	80	49
g01361_00004	g01361	90	49
g01361_00005	g01361	95	49
g01361_00006	g01361	98	26
g01361_00007	g01361	98	23
g01190	g01190	50	49
g01190_00001	g01190	60	49
g01190_00002	g01190	70	49
g01190_00003	g01190	80	49
g01190_00004	g01190	90	49
g01190_00005	g01190	95	49
g01190_00006	g01190	98	49
g00195	g00195	50	49
g00195_00001	g00195	60	49
g00195_00002	g00195	70	49
g00195_00003	g00195	80	49
g00195_00004	g00195	90	49
g00195_00005	g00195	95	49
g00195_00006	g00195	98	49
g00567	g00567	50	49
g00567_00001	g00567	60	49
g00567_00002	g00567	70	49
g00567_00003	g00567	80	49
g00567_00004	g00567	90	49
g00567_00005	g00567	95	49
g00567_00006	g00567	98	49
g00778	g00778	50	49
g00778_00001	g00778	60	49
g00778_00002	g00778	70	49
g00778_00003	g00778	80	49
g00778_00004	g00778	90	49
g00778_00005	g00778	95	49
g00778_00006	g00778	98	49
g01769	g01769	50	25
g01769_00001	g01769	60	25
g01769_00002	g01769	70	25
g01769_00003	g01769	80	25
g01769_00004	g01769	90	25
g01769_00005	g01769	95	25
g01769_00006	g01769	98	25
g00780	g00780	50	49
g00780_00001	g00780	60	49
g00780_00002	g00780	70	49
g00780_00003	g00780	80	49
g00780_00004	g00780	90	49
g00780_00005	g00780	95	49
g00780_00006	g00780	98	49
g00707	g00707	50	49
g00707_00001	g00707	60	49
g00707_00002	g00707	70	49
g00707_00003	g00707	80	49
g00707_00004	g00707	90	49
g00707_00005	g00707	95	49
g00707_00006	g00707	98	49
g00731	g00731	50	49
g00731_00001	g00731	60	49
g00731_00002	g00731	70	49
g00731_00003	g00731	80	49
g00731_00004	g00731	90	49
g00731_00005	g00731	95	49
g00731_00006	g00731	98	49
g00568	g00568	50	49
g00568_00001	g00568	60	49
g00568_00002	g00568	70	49
g00568_00003	g00568	80	49
g00568_00004	g00568	90	49
g00568_00005	g00568	95	49
